screen_name	user_id	politician	phi	phi_2
congressmangt	18967498	1	-0.26568859470643064	-2.5028936795671424
conservalidity	19850687	0	NA	NA
conservative_vw	346924655	0	-1.5470671447205073	0.9567598654573937
cornelwest	36743910	0	1.0522683659524494	0.3812569067503837
corybooker	15808765	1	1.065624486858972	0.5349320774132491
countdownko	242911974	0	1.0874250244358523	0.25500917482668284
creepingsharia	15650882	0	-1.4439796105129155	0.7640587213015764
crooksandliars	14513611	0	1.0309470101084877	-0.16970750065978293
crowleycnn	2995408587	0	NA	NA
cspan	15675138	0	0.5564497136823454	0.13590704155144434
cubfanbeerguy	892111028	0	NA	NA
cynthialummis	22831059	1	-0.5738240055215841	-2.2261116165961266
daggy1	24305174	0	NA	NA
dailycaller	39308549	0	-1.0330739614476878	0.9230725235315731
dailykos	20818801	0	1.016326481495989	0.013843719283364619
dalailama	20609518	0	0.9613707302031989	0.6946655001051458
danaperino	27311044	0	-1.0131755150092288	1.1358979847928885
danarohrabacher	19139963	1	-0.5639745732249962	-0.864439534613778
danjoseph78	17971747	0	-1.1422943872615838	0.6738026183512202
darkmission1	469371578	0	1.0369184060233483	-0.33002824877734743
darrellissa	22509548	1	-1.0546698299381385	0.6494633575064804
davereichert	16102244	0	NA	NA
daveweigel	13524182	0	0.8987521130933877	0.026443824038824774
davidaxelrod	244655353	0	0.9913092505619124	0.29934960059272475
davidcorndc	15220768	0	1.0512992646885124	0.1502769274994684
davidgregory	20608910	0	0.7164049516655892	0.2480433291913945
davidlimbaugh	179245596	0	-1.4060475498623177	1.1229560166676125
davidshuster	20480549	0	0.7994732616308521	-0.142014351445255
davidvitter	19028248	1	-0.5226400539452265	-1.1322965104865867
davidwebbshow	24295482	0	-1.4308855671636733	1.0761166366254706
dawnriseth	570911869	0	-1.5215602559851544	0.7692124641331163
daxtonbrown	288283415	0	-1.4901394828722336	0.6440269921625136
dbargen	23195603	0	-1.4860575974324075	0.8701993769089568
dccc	14676022	0	0.9591211636643981	-0.08014142511811759
deanstjames	464780665	0	NA	NA
demgovs	38477209	0	0.8933171229001291	-0.34654908522329336
democracynow	16935292	0	1.0464301703707461	0.19431272051588064
deniseromano	43626022	0	NA	NA
dennisdmz	113758100	0	-1.1273557160302576	1.261290173151526
derricktodd	21032998	0	-1.313382389912344	0.5372649646872317
desjarlaistn04	235312723	1	-0.6986779031660515	-2.058706424177688
diana236	23039411	0	-1.5476605840159856	0.8089443041243362
dickmorristweet	49140008	0	-1.2321879920936274	1.0106288181299534
dineshdsouza	91882544	0	-1.3068326166745512	1.4236858706742828
dloesch	7702542	0	-1.2241982806265943	1.2623636285698783
dmashak	10207502	0	-1.3248190006151555	0.7476211756973279
donna_west	18220818	0	1.072479419681991	-0.3449375203287674
donnabrazile	60919240	0	0.9541419953068965	0.19253136124674836
dorismatsui	38254095	0	0.722034970874089	-1.477779539465977
