meta_id	user_id	screen_name	moc_117	moc_116	pundit	covid_elite	president	media	candidate	governor	official	phi	phi_2
MH11721142	233949261	RepHuizenga	1	1	0	0	0	0	0	0	0	1.0801788515146333	-1.469379248616228
MH11721140	232992031	USRepKeating	1	1	0	0	0	0	0	0	0	-0.500255223071066	-1.1939266704310114
MH11721139	960962340	RepAndyHarrisMD	1	1	0	0	0	0	0	0	0	0.6745655791807528	-1.8351366056861211
MH11721137	267854863	RepRichmond	1	1	0	0	0	0	0	0	0	-0.3559636798170361	-1.4191904327588103
MS11721133	59969802	ToddYoungIN	1	1	0	0	0	0	0	0	0	0.8653788622932177	-1.4403353484698587
MS11721133	234128524	SenToddYoung	1	1	0	0	0	0	0	0	0	0.8653788622932177	-1.4403353484698587
MH11721132	234812598	RepLarryBucshon	1	1	0	0	0	0	0	0	0	1.1364771335459125	-2.567632567615885
MH11721128	219429281	RepKinzinger	1	1	0	0	0	0	0	0	0	0.6703746739585301	-0.626458504725475
MH11721123	234797704	AustinScottGA08	1	1	0	0	0	0	0	0	0	1.2949156810906148	-2.5032628952801397
MH11721118	234014087	RepWilson	1	1	0	0	0	0	0	0	0	-0.8213538339789103	-0.5097670211711121
MH11721116	281540744	RepWebster	1	1	0	0	0	0	0	0	0	1.4397815923891673	-1.845219042603336
MH11721110	239949176	RepKarenBass	1	1	0	0	0	0	0	0	0	-0.8218643148189542	-0.9990437932295911
MH11721108	234469322	rep_stevewomack	1	1	0	0	0	0	0	0	0	1.3781001564129594	-2.2992669532232557
MH11721106	233693291	RepRickCrawford	1	1	0	0	0	0	0	0	0	1.4748310010742225	-2.5205666207900643
MH11721105	229197216	RepDavid	1	1	0	0	0	0	0	0	0	1.061134961600055	-1.3341112331060554
MH11721103	240760644	RepGosar	1	1	0	0	0	0	0	0	0	1.364082055748306	-1.2217485950927147
MH11721103	872148729184362497	DrPaulGosar	1	1	0	0	0	0	0	0	0	1.364082055748306	-1.2217485950927147
MH11721102	381152398	RepTerriSewell	1	1	0	0	0	0	0	0	0	-0.44108157185951036	-1.383768437105749
MH11720959	137794015	RepTedDeutch	1	1	0	0	0	0	0	0	0	-0.22321899559082695	-1.3306383745539958
MH11720959	65541270	TedDeutch	1	1	0	0	0	0	0	0	0	-0.22321899559082695	-1.3306383745539958
MH11720958	88806753	RepGaramendi	1	1	0	0	0	0	0	0	0	-0.43719556673592824	-1.8637007464607898
MH11720955	193732179	RepJudyChu	1	1	0	0	0	0	0	0	0	-0.7095205517228005	-1.348750664309209
MH11720954	56864092	RepMikeQuigley	1	1	0	0	0	0	0	0	0	-0.533728729843909	-1.1136967696266666
MS11720953	1136711154435207168	CynthiaMLummis	1	0	0	0	0	0	1	0	0	1.4676145267802605	-1.6802594217926836
MS11720953	22831059	SenLummis	1	0	0	0	0	0	1	0	0	1.4676145267802605	-1.6802594217926836
MH11720952	78445977	GerryConnolly	1	1	0	0	0	0	0	0	0	-0.47076744774928025	-1.0329900502648728
MH11720946	18967498	CongressmanGT	1	1	0	0	0	0	0	0	0	1.0186862034599764	-2.1322388566161394
MH11720944	20545793	RepSchrader	1	1	0	0	0	0	0	0	0	-0.2575715314744101	-2.0770229819410297
MH11720941	153486399	RepMarciaFudge	1	1	0	0	0	0	0	0	0	-0.5349870511475813	-1.2581661330414744
MH11720934	84119348	RepPaulTonko	1	1	0	0	0	0	0	0	0	-0.43172610506202763	-1.1852753178539592
MS11720932	19318314	SenatorLujan	1	1	0	0	0	0	1	0	0	-0.2862995730021329	-1.6787458311980576
MS11720932	91125308	benraylujan	1	1	0	0	0	0	1	0	0	-0.2862995730021329	-1.6787458311980576
MS11720930	1099199839	MartinHeinrich	1	1	0	0	0	0	0	0	0	-0.5187956649513503	-0.9624119058889156
MH11720927	122174004	repdinatitus	1	1	0	0	0	0	0	0	0	-0.4974443739343163	-0.9616217717339177
MH11720927	17907578	dinatitus	1	1	0	0	0	0	0	0	0	-0.4974443739343163	-0.9616217717339177
MH11720926	1849261916	RepBlaine	1	1	0	0	0	0	0	0	0	1.2354248126782756	-2.4994368397669673
MS11720923	145292853	GaryPeters	1	1	0	0	0	0	1	0	0	-0.5210587926890788	-0.689672159739717
MS11720923	236511574	SenGaryPeters	1	1	0	0	0	0	0	0	0	-0.5210587926890788	-0.689672159739717
MH11720920	14984637	chelliepingree	1	1	0	0	0	0	0	0	0	-0.5769591803761994	-0.896587051375127
MS11720919	1017500185356853248	SenBillCassidy	1	1	0	0	0	0	0	0	0	0.9917105547833585	-0.6995017266292138
MS11720919	55677432	BillCassidy	1	1	0	0	0	0	1	0	0	0.9917105547833585	-0.6995017266292138
MH11720916	1908143071	RepGuthrie	1	1	0	0	0	0	0	0	0	1.262077959355229	-2.361060581408309
MH11720909	25086658	congbillposey	1	1	0	0	0	0	0	0	0	1.2947415942903915	-1.854808407876558
MH11720907	31611298	jahimes	1	1	0	0	0	0	0	0	0	-0.7322430033872732	-0.5950237472231831
MH11720903	50152441	RepMcClintock	1	1	0	0	0	0	0	0	0	1.0761405967001407	-1.3632743872223474
MH11720902	1081240074946252801	RepKirkpatrick	1	1	0	0	0	0	0	0	0	NA	NA
MH11720762	24913074	RepSpeier	1	1	0	0	0	0	0	0	0	-0.8003569754258615	-0.8468084618294877
MH11720759	1209417007	SteveScalise	1	1	0	1	0	0	0	0	0	1.5210667703996104	0.5849515540842761
MH11720758	26051676	RepGusBilirakis	1	1	0	0	0	0	0	0	0	1.298290722364804	-1.8674682357859347
MH11720757	199325935	RepAndreCarson	1	1	0	0	0	0	0	0	0	-0.29672893724396826	-1.3959106119798388
MH11720756	15356407	RobWittman	1	1	0	0	0	0	0	0	0	1.093755571574983	-1.5725029891939646
MH11720755	15394954	boblatta	1	1	0	0	0	0	0	0	0	1.3856008973436116	-1.8548028303172224
MH11720750	1410590874	PeterWelch	1	1	0	0	0	0	1	0	0	-0.4722403121569901	-0.8939272524856229
MH11720749	1080509366	RepBillFoster	1	1	0	0	0	0	0	0	0	-0.36320116049856016	-1.6009325395330285
MH11720748	162069635	RepCohen	1	1	0	0	0	0	0	0	0	-0.6196950862978786	-0.6039164656770202
MH11720738	18166778	Jim_Jordan	1	1	0	1	0	0	0	0	0	1.8088490340452825	-0.021308892035637763
MS11720735	899978622416695297	gillibrandny	1	1	0	0	0	0	0	0	0	-0.9629791164795665	0.49247297696468617
MS11720735	72198806	SenGillibrand	1	1	0	0	0	0	0	0	0	-0.9629791164795665	0.49247297696468617
MH11720733	240812994	RepYvetteClarke	1	1	0	0	0	0	0	0	0	-0.8219488583003578	-0.954765020341212
MH11720729	296245061	RepAdrianSmith	1	1	0	0	0	0	0	0	0	1.1983658810837978	-1.3843972983145347
MH11720725	237862972	RepWalberg	1	1	0	0	0	0	0	0	0	1.1442488630790304	-1.5455953119868686
MH11720724	364415553	RepSarbanes	1	1	0	0	0	0	0	0	0	-0.48796043094153374	-1.4107411646050183
MH11720723	384913290	RepJohnYarmuth	1	1	0	0	0	0	0	0	0	-0.45949401182506844	-0.7127124861723864
MS11720713	92186819	maziehirono	1	1	0	0	0	0	0	0	0	-0.7929111018374431	-0.6901582156588577
MH11720712	24745957	RepHankJohnson	1	1	0	0	0	0	0	0	0	-0.4593707655518694	-1.5207563696235924
MH11720709	20467163	VernBuchanan	1	1	0	0	0	0	0	0	0	1.4963071287588607	-0.8186573371113604
MH11720708	1880674038	USRepKCastor	1	1	0	0	0	0	0	0	0	-0.07599730745841075	-0.7468142495599285
MS11720707	150078976	ChrisMurphyCT	1	1	0	1	0	0	0	0	0	-0.9813676710911567	0.17028160311457485
MH11720706	85396297	RepJoeCourtney	1	1	0	0	0	0	0	0	0	-0.3485431556930553	-1.5114818875619724
MH11720705	20552026	RepPerlmutter	1	1	0	0	0	0	0	0	0	-0.08255343750104238	-1.4554015309336956
MH11720704	584012853	RepDLamborn	1	1	0	0	0	0	0	0	0	0.7550514328318699	-2.015452448790427
MH11720703	19739126	GOPLeader	1	1	0	1	0	0	0	0	0	1.3264364022480342	0.4323341192055186
MH11720702	385429543	RepMcNerney	1	1	0	0	0	0	0	0	0	-0.2178408678345096	-2.67325780518554
MH11720542	18696134	RepSires	1	1	0	0	0	0	0	0	0	-0.0485183265552316	-1.939111042490361
MH11720538	38254095	DorisMatsui	1	1	0	0	0	0	0	0	0	-0.3660310838516233	-2.1237349327183046
MH11720537	22669526	RepGwenMoore	1	1	0	0	0	0	0	0	0	-0.6369961292900514	-0.9581248194653483
MH11720535	17976923	cathymcmorris	1	1	0	0	0	0	0	0	0	1.2492591431326632	-0.6765875100633041
MH11720533	210926192	RepCuellar	1	1	0	0	0	0	0	0	0	0.21477873577356732	-1.946522667138647
MH11720530	26424123	RepMcCaul	1	1	0	0	0	0	0	0	0	1.2523094149211462	-1.204255815922037
MH11720529	156333623	RepAlGreen	1	1	0	0	0	0	0	0	0	-0.5846226142208598	-1.024453600803109
MH11720527	22055226	replouiegohmert	1	1	0	0	0	0	0	0	0	2.14405048950061	1.3483937993779496
MH11720522	27676828	PatrickMcHenry	1	1	0	0	0	0	0	0	0	1.55420549070698	-1.56711852818875
MH11720521	16256269	virginiafoxx	1	1	0	0	0	0	0	0	0	1.4133884484544244	-1.8164285963105895
MH11720519	33576489	RepBrianHiggins	1	1	0	0	0	0	0	0	0	-0.289027499001102	-1.045227254211659
MH11720518	18805303	JeffFortenberry	1	1	0	0	0	0	0	0	0	1.2182518562191795	-1.3425244982849938
MH11720517	163570705	repcleaver	1	1	0	0	0	0	0	0	0	-0.3678976501465222	-1.4100321440658814
MH11720504	1140648348	RepDWStweets	1	1	0	0	0	0	0	0	0	-0.5848491037375648	0.3966932650046056
MH11720504	115979444	DWStweets	1	1	0	0	0	0	0	0	0	-0.5848491037375648	0.3966932650046056
MH11720501	245451804	RepJimCosta	1	1	0	0	0	0	0	0	0	-0.1075572000229524	-2.5565112985665897
MH11720356	18030431	JudgeCarter	1	1	0	0	0	0	0	0	0	1.6808038916140746	-1.3759985381901454
MH11720355	15751083	michaelcburgess	1	1	0	0	0	0	0	0	0	1.383181553942148	-1.4837142721078305
MS11720351	278145569	MarshaBlackburn	1	1	0	1	0	0	0	0	0	1.548716933920385	0.05329112638372646
MH11720344	23124635	TomColeOK04	1	1	0	0	0	0	0	0	0	1.0847316690801556	-1.6372647925908548
MH11720343	13491312	RepTimRyan	1	1	0	0	0	0	0	0	0	-0.4826400676356409	-0.5748661269899434
MH11720343	466532637	TimRyan	1	1	0	0	0	0	0	0	0	-0.4826400676356409	-0.5748661269899434
MH11720342	51228911	RepMikeTurner	1	1	0	0	0	0	0	0	0	1.185712723914664	-2.5040008255754818
MH11720340	432676344	GKButterfield	1	1	0	0	0	0	0	0	0	-0.15787421172826815	-1.6657275522197355
MS11720330	18137749	ChrisVanHollen	1	1	0	0	0	0	0	0	0	-0.648709973025817	-0.8944340415425863
MH11720329	305620929	Call_Me_Dutch	1	1	0	0	0	0	0	0	0	-0.3184227851965053	-1.7065325848664161
MH11720322	1081350574589833221	RepEdCase	1	1	0	0	0	0	0	0	0	NA	NA
MH11720321	168673083	repdavidscott	1	1	0	0	0	0	0	0	0	-0.1500357805092576	-2.2156443811558844
MH11720316	37094727	MarioDB	1	1	0	0	0	0	0	0	0	1.0267784664256363	-0.3091855022243327
MH11720310	312134473	RepLindaSanchez	1	1	0	0	0	0	0	0	0	-0.39171199180914196	-2.101696950276602
MH11720307	344972339	RepDevinNunes	1	1	0	0	0	0	0	0	0	1.1232741671115982	0.21144770743184835
MH11720307	54412900	DevinNunes	1	1	0	1	0	0	0	0	0	1.1232741671115982	0.21144770743184835
MH11720305	28602948	RepRaulGrijalva	1	1	0	0	0	0	0	0	0	-0.5274548432662802	-1.0684141441852426
MH11720301	33977070	RepMikeRogersAL	1	1	0	0	0	0	0	0	0	1.4405128062231598	-2.512637586719241
MS11720146	193794406	SenCapito	1	1	0	0	0	0	1	0	0	0.5320224723169896	-1.3927120709057796
MH11720145	404132211	RepRickLarsen	1	1	0	0	0	0	0	0	0	-0.40776460824124516	-1.6654117486510955
MH11720138	254082173	RepJoeWilson	1	1	0	0	0	0	0	0	0	1.5915894648968716	-0.8983354733041474
MH11720136	18909919	JimLangevin	1	1	0	0	0	0	0	0	0	-0.35198086546035084	-1.310409386841993
MH11720124	29766367	RepSamGraves	1	1	0	0	0	0	0	0	0	1.3771021395291614	-0.7341791149428234
MH11720122	516880804	BettyMcCollum04	1	1	0	0	0	0	0	0	0	-0.6979901138092879	-0.25265487435956263
MH11720119	310310133	RepStephenLynch	1	1	0	0	0	0	0	0	0	-0.5646156012238335	-0.8782731589789117
MH11720107	22509548	DarrellIssa	1	0	0	0	0	0	0	0	0	1.6336610280281216	1.568629573203183
MH11720107	63650107	repdarrellissa	1	0	0	0	0	0	0	0	0	1.6336610280281216	1.568629573203183
MH11720104	29501253	RepAdamSchiff	1	1	0	1	0	0	0	0	0	-1.0426295159116383	0.3836929544911598
MS11720101	5558312	JohnBoozman	1	1	0	0	0	0	0	0	0	1.049574403218686	-1.4905284019003995
MH11715616	442824717	RepRichardNeal	1	1	0	0	0	0	0	0	0	-0.6121311168010819	-1.1302937625620315
MH11715454	31801993	FrankPallone	1	1	0	0	0	0	0	0	0	-0.33881432787703925	-1.5003565389150886
MH11715448	15764644	SpeakerPelosi	1	1	0	1	0	0	0	0	0	-0.7880785516559764	0.7754322475262314
MH11715446	124224165	RepFredUpton	1	1	0	0	0	0	0	0	0	0.8531243943450515	-1.379466200334777
MH11715438	155669457	RepDavidEPrice	1	1	0	0	0	0	0	0	0	-0.167965499264761	-1.204071352555685
MH11715433	1276209702322438148	RepKweisiMfume	1	0	0	0	0	0	0	0	0	NA	NA
MH11715433	1191327658124165123	Mfume4Congress	1	0	0	0	0	0	0	0	0	NA	NA
MS11715424	7270292	JimInhofe	1	1	0	0	0	0	1	0	0	1.3358012213248938	-0.6138602930723334
MH11715410	252249233	RepPeterDeFazio	1	1	0	0	0	0	0	0	0	-0.4765929082402409	-1.637873484079236
MS11715408	109071031	SenatorCardin	1	1	0	0	0	0	0	0	0	-0.48245294722083226	-0.9708812327780177
MH11715029	581141508	RepMarcyKaptur	1	1	0	0	0	0	0	0	0	-0.24176883844588307	-1.4439546765432048
MS11715021	247334603	SenatorDurbin	1	1	0	1	0	0	1	0	0	-0.6948453683701017	-0.28463350287036865
MS11715021	308794407	DickDurbin	1	1	0	0	0	0	1	0	0	-0.6948453683701017	-0.28463350287036865
MH11715019	22523087	repjimcooper	1	1	0	0	0	0	0	0	0	-0.26344445457001275	-0.6940071621703521
MS11715015	381577682	TomCarperforDe	1	1	0	0	0	0	0	0	0	-0.25445328808372136	-1.310789909570606
MS11715015	249787913	SenatorCarper	1	1	0	0	0	0	0	0	0	-0.25445328808372136	-1.310789909570606
MS11714921	1249982359	senatemajldr	1	1	0	1	0	0	1	0	0	0.6663136357275988	0.6127870518611874
MH11714873	22012091	LeaderHoyer	1	1	0	0	0	0	0	0	0	-0.5136741487336862	-0.7067692538089189
MS11714871	250188760	RonWyden	1	1	0	1	0	0	0	0	0	-0.7124261828722335	-0.5231969058848829
MS11714858	17494010	SenSchumer	1	1	0	1	0	0	0	0	0	-0.9027296598803659	0.6151550991192702
MH11714854	550401754	RepHalRogers	1	1	0	0	0	0	0	0	0	1.211245133713961	-1.9765381983707577
MS11714435	1129029661	EdMarkey	1	1	0	1	0	0	1	0	0	-0.7971468781022859	-0.3266759194697474
MS11714435	21406834	SenMarkey	1	1	0	0	0	0	0	0	0	-0.7971468781022859	-0.3266759194697474
MS11714307	242836537	SenatorLeahy	1	1	0	0	0	0	0	0	0	-0.580925896893661	-0.6886768059589047
MS11714226	10615232	ChuckGrassley	1	1	0	1	0	0	0	0	0	0.6889179937280516	0.24706467249831246
MH11714066	37007274	repdonyoung	1	1	0	0	0	0	0	0	0	0.9013572722828127	-2.0141595941310437
MH11621189	18229117	duffy4wisconsin	0	1	0	0	0	0	0	0	0	1.590749614705805	-0.005742238973372059
MH11629375	18277655	reppeteking	0	1	0	0	0	0	0	0	0	0.9820600432640649	-0.05443266142648443
MH11620948	20053279	reppeteolson	0	1	0	0	0	0	0	0	0	1.515564640186853	-1.8343102703543206
MS11621112	20879626	corygardner	0	1	0	0	0	0	1	0	0	0.3585356909278215	-0.5147166929290161
MS11640304	21669223	lamaralexander	0	1	0	0	0	0	0	0	0	0.6730665897894719	-0.762564885812045
MH11620532	23976316	repkenmarchant	0	1	0	0	0	0	0	0	0	1.5839848864115762	-1.7445321587592144
MH11621324	26637348	tulsigabbard	0	1	0	1	0	0	0	0	0	-0.5857442471294386	0.2812678131908468
MH11629546	26778110	repwalterjones	0	1	0	0	0	0	0	0	0	1.2103089278243155	-1.4634817722287916
MH11615431	29450962	repjohnlewis	0	1	0	0	0	0	0	0	0	-1.0440174086735547	0.4722087179812089
MS11641904	29495695	kloeffler	0	1	0	0	0	0	1	0	0	NA	NA
MH11629932	32010840	repgregwalden	0	1	0	0	0	0	0	0	0	0.46785266902649086	-1.8574939131694554
MH11629134	33563161	repjoseserrano	0	1	0	0	0	0	0	0	0	-0.3642797870974547	-1.7800151785303941
MH11621376	42481696	bradleybyrne	0	1	0	0	0	0	0	0	0	1.4489312730349546	-1.9820945360070137
MH11620325	48117116	stevekingia	0	1	0	0	0	0	0	0	0	1.5564186624901044	0.5312396961064761
MH11620947	52503751	drphilroe	0	1	0	0	0	0	0	0	0	1.3256562252355526	-2.1282129120983426
MS11629924	60828944	senatortomudall	0	1	0	0	0	0	0	0	0	-0.3762271080867541	-1.1467119279959264
MS11614852	75364211	senpatroberts	0	1	0	0	0	0	0	0	0	0.9179284233347206	-1.3390944353600929
MS11640304	76649729	senalexander	0	1	0	0	0	0	0	0	0	0.6730665897894719	-0.762564885812045
MS11629909	78403308	senatorisakson	0	1	0	0	0	0	0	0	0	0.8463680308030228	-0.9890913846791046
MH11615603	164007407	repeliotengel	0	1	0	0	0	0	0	0	0	-0.33603119924498953	-1.7166642176488582
MH11620962	190328374	reptomgraves	0	1	0	0	0	0	0	0	0	1.5427878745175265	-1.7143411172852865
MH11615124	193872188	repvisclosky	0	1	0	0	0	0	0	0	0	0.3911899483818267	-2.5512892178954854
MH11621943	196362083	repbenmcadams	0	1	0	0	0	0	0	0	0	0.12852997992081527	1.1511849031415595
MH11615612	221792092	nitalowey	0	1	0	0	0	0	0	0	0	-0.47571836921338345	-1.450654953181338
MH11621192	224294785	repmartharoby	0	1	0	0	0	0	0	0	0	1.4268253306825316	-1.9245298389932979
MH11691143	233842454	justinamash	0	1	0	1	0	0	0	0	0	0.7304238238314934	0.630001861969369
MH11621189	234022257	repseanduffy	0	1	0	0	0	0	0	0	0	1.590749614705805	-0.005742238973372059
MS11621112	235217558	sencorygardner	0	1	0	0	0	0	1	0	0	0.3585356909278215	-0.5147166929290161
MH11621182	237312687	repbillflores	0	1	0	0	0	0	0	0	0	1.543516168047897	-1.6189711147138772
MS11641705	239548513	dougjones	0	1	0	1	0	0	1	0	0	-0.9647344185311417	0.3090823917963657
MH11621111	242873057	reptipton	0	1	0	0	0	0	0	0	0	0.7440145503508127	-2.033269163427352
MH11621101	252819323	reptomreed	0	1	0	0	0	0	0	0	0	0.674134281193998	-1.7400091897250356
MS11649706	291756142	senatorenzi	0	1	0	0	0	0	0	0	0	0.8884969573082055	-1.4906907083531253
MH11620531	295685416	conawaytx11	0	1	0	0	0	0	0	0	0	1.4142967873820287	-2.336342571317352
MH11629572	377534571	mactxpress	0	1	0	0	0	0	0	0	0	1.293610124325455	-2.166157868370446
MH11621925	412595957	replancegooden	0	1	0	0	0	0	0	0	0	2.0944440646367952	-0.9027033217079212
MH11620108	432771620	repsusandavis	0	1	0	0	0	0	0	0	0	-0.2982339149231846	-1.8169426655409424
MH11620720	510516465	daveloebsack	0	1	0	0	0	0	0	0	0	0.08851813489537684	-0.12559761012275966
MH11620147	584912320	lacyclaymo1	0	1	0	0	0	0	0	0	0	-0.12683919994469764	-0.9500369357588844
MH11629587	787373558	repcummings	0	1	0	0	0	0	0	0	0	-0.9816065866486738	-0.13301863263536864
MH11614657	851621377	jimpressoffice	0	1	0	0	0	0	0	0	0	0.8590990931495212	-1.2733542039019141
MH11621348	963480595	repmarkmeadows	0	1	0	0	0	0	0	0	0	1.7783315615111095	-0.4390141890395941
MH11620508	1009269193	replipinski	0	1	0	0	0	0	0	0	0	-0.06912729021934123	-2.282757791272382
MH11621335	1055907624	repjoekennedy	0	1	0	1	0	0	0	0	0	-1.0251199789193906	0.19652888897861373
MH11621345	1058256326	repchriscollins	0	1	0	0	0	0	0	0	0	0.7853892909005061	-1.0465692504446658
MH11621349	1058460818	repholding	0	1	0	0	0	0	0	0	0	1.3949108616618153	-2.3013841533968797
MH11621323	1060487274	repdougcollins	0	1	0	1	0	0	1	0	0	1.3323915281737728	-2.326694895758745
MH11621324	1064206014	tulsipress	0	1	0	0	0	0	0	0	0	-0.5857442471294386	0.2812678131908468
MH11621369	1068499286	repdennyheck	0	1	0	0	0	0	0	0	0	-0.47422930276781833	-1.5975012136502307
MH11621317	1071900114	reptedyoho	0	1	0	0	0	0	0	0	0	1.2874988339633342	-1.8734549598306909
MH11621331	1074101017	susanwbrooks	0	1	0	0	0	0	0	0	0	0.9470468330417061	-1.996856560182297
MH11621305	1074412920	reppaulcook	0	1	0	0	0	0	0	0	0	0.5638344977339576	-2.733857085140968
MH11614863	1289319271	repchrissmith	0	1	0	0	0	0	0	0	0	0.6166332718981522	-1.3219283389270666
MH11620963	1305596696	rep_hunter	0	1	0	0	0	0	0	0	0	1.1975248132189584	-0.36472167827458934
MS11641501	1397501864	perduesenate	0	1	0	0	0	0	1	0	0	1.0146208817065443	-0.7313923013934134
MH11621376	2253968388	repbyrne	0	1	0	0	0	0	0	0	0	1.4489312730349546	-1.9820945360070137
MH11621122	2382685057	reprobwoodall	0	1	0	0	0	0	0	0	0	1.1613572844846174	-2.6541311535708365
MH11629337	2433737761	rephastingsfl	0	1	0	0	0	0	0	0	0	-0.6249661560648738	-0.9612648975163984
MH11621549	2847221717	repratcliffe	0	1	0	0	0	0	0	0	0	1.470771547135571	-1.5318084037262927
MS11641501	2863210809	sendavidperdue	0	1	0	0	0	0	0	0	0	1.0146208817065443	-0.7313923013934134
MH11621522	2962891515	repabraham	0	1	0	0	0	0	0	0	0	1.1987323148200333	-2.6600860179008636
MH11621550	2963445730	hurdonthehill	0	1	0	0	0	0	0	0	0	0.6803319820614773	-0.20269811389261805
MS11621501	2964949642	senmcsallyaz	0	1	0	0	0	0	1	0	0	0.787402760829934	-0.592152708125912
MH11621543	2966205003	repmarkwalker	0	1	0	0	0	0	0	0	0	1.5381438949632629	-1.1798639035957725
MH11621947	750046943905058816	debbieforfl	0	1	0	0	0	0	0	0	0	-0.6311889273769051	0.028305674850519894
MS11641701	803694179079458816	senkamalaharris	0	1	0	1	0	0	0	0	0	-1.1231837942508154	0.48965125458384623
MH11621737	811632636598910976	reppaulmitchell	0	1	0	0	0	0	0	0	0	0.5888633568934744	-2.3056324524431964
MH11621742	816111677917851649	reprooney	0	1	0	0	0	0	0	0	0	0.8050721747465456	-1.5539895137076571
MH11621913	826589191412862976	joecunninghamsc	0	1	0	1	0	0	0	0	0	-0.653959626985277	-0.08788198380407578
MH11621932	839226269627621376	katiehill4ca	0	1	0	1	0	0	0	0	0	-1.1343435430681692	-0.4170855110249386
MH11621958	892491627088011264	maxrose4ny	0	1	0	0	0	0	0	0	0	-0.995276090407209	-0.4633121876006644
MS11641705	941080085121175552	sendougjones	0	1	0	0	0	0	0	0	0	-0.9647344185311417	0.3090823917963657
MH11621963	1060584809095925762	repshalala	0	1	0	0	0	0	0	0	0	NA	NA
MH11621932	1068273911224094721	repkatiehill	0	1	0	0	0	0	0	0	0	-1.1343435430681692	-0.4170855110249386
MH11621960	1075080722241736704	repharley	0	1	0	0	0	0	0	0	0	NA	NA
MH11621958	1078692057940742144	repmaxrose	0	1	0	0	0	0	0	0	0	-0.995276090407209	-0.4633121876006644
MH11621913	1080198683713507335	repcunningham	0	1	0	0	0	0	0	0	0	-0.653959626985277	-0.08788198380407578
MH11621982	1080307235350241280	rep_watkins	0	1	0	0	0	0	0	0	0	NA	NA
MH11621957	1080504024695222273	repriggleman	0	1	0	0	0	0	0	0	0	NA	NA
MH11621976	1080830346915209216	reptorressmall	0	1	0	0	0	0	0	0	0	NA	NA
MH11621909	1080875913926139910	reptjcox	0	1	0	0	0	0	0	0	0	NA	NA
MH11621947	1080941062028447744	repdmp	0	1	0	0	0	0	0	0	0	-0.6311889273769051	0.028305674850519894
MH11621904	1080978331535896576	repbrindisi	0	1	0	0	0	0	0	0	0	NA	NA
MH11621907	1080986167003230208	repgilcisneros	0	1	0	0	0	0	0	0	0	NA	NA
MH11621918	1081256295469068288	repfinkenauer	0	1	0	0	0	0	0	0	0	NA	NA
MH11621981	1082416697380913152	repmichaelwaltz	0	1	0	0	0	0	0	0	0	NA	NA
MH11621933	1083019402046513152	repkendrahorn	0	1	0	0	0	0	0	0	0	NA	NA
MH11621980	1083469084648505344	congressmanjvd	0	1	0	0	0	0	0	0	0	NA	NA
MH11621967	1090328229548826627	reprossspano	0	1	0	0	0	0	0	0	0	NA	NA
MS11641904	1200451909406121984	senatorloeffler	0	1	0	0	0	0	1	0	0	NA	NA
pres_biden	1349149096909668363	potus	0	0	0	0	1	0	1	0	0	-0.8713002536902108	0.9457315258254206
pres_biden	939091	joebiden	0	0	0	1	1	0	1	0	0	-0.8713002536902108	0.9457315258254206
pres_trump	822215679726100480	potus45	0	0	0	0	1	0	0	0	0	-0.05269194365808587	1.3320049482532412
pres_trump	25073877	realdonaldtrump	0	0	0	1	1	0	0	0	0	-0.05269194365808587	1.3320049482532412
pres_obama	1536791610	potus44	0	0	0	0	1	0	0	0	0	-0.6741362456623415	0.9602787158031564
pres_obama	813286	barackobama	0	0	0	1	1	0	0	0	0	-0.6741362456623415	0.9602787158031564
governor_0	19668491	GovernorKayIvey	0	0	0	1	0	0	0	1	0	1.0249487772041541	-0.60559153312744185
governor_1	1060655470178787328	GovDunleavy	0	0	0	0	0	0	0	1	0	NA	NA
governor_2	20217019	dougducey	0	0	0	1	0	0	0	1	0	0.7307492718731067	0.3599626304947933
governor_3	269992801	AsaHutchinson	0	0	0	1	0	0	0	1	0	1.2625827261437665	-0.1930918193315234
governor_4	11347122	GavinNewsom	0	0	0	1	0	0	0	1	0	-0.9100709864445922	0.4091878145897784
governor_5	728344273620344832	GovofCO	0	0	0	1	0	0	0	1	0	-0.3426462633060238	-0.555022088350635
governor_5	15361570	jaredpolis	0	0	0	0	0	0	0	1	0	-0.3426462633060238	-0.555022088350635
governor_6	1076293903723233280	GovNedLamont	0	0	0	1	0	0	0	1	0	NA	NA
governor_7	237770636	JohnCarneyDE	0	0	0	1	0	0	1	1	0	-0.08645659819904751	-1.3835420753763512
governor_8	1058807868	GovRonDeSantis	0	0	0	1	0	0	0	1	0	1.6502169380604368	-0.5796978393171954
governor_8	487297085	RonDeSantisFL	0	0	0	0	0	0	0	1	0	1.6502169380604368	-0.5796978393171954
governor_9	1064659902071808000	GovKemp	0	0	0	1	0	0	0	1	0	1.2070306393872268	-0.1697246474164895
governor_9	47437206	BrianKempGA	0	0	0	0	0	0	0	1	0	1.2070306393872268	-0.1697246474164895
governor_10	2916915026	GovHawaii	0	0	0	0	0	0	0	1	0	-0.629901464359603	0.017649077610126594
governor_10	1582642838	teamdavidige	0	0	0	0	0	0	0	1	0	-0.629901464359603	0.017649077610126594
governor_11	41266395	GovernorLittle	0	0	0	1	0	0	0	1	0	0.8895653371486852	-0.6875509779576172
governor_12	1084817523378454529	GovPritzker	0	0	0	1	0	0	0	1	0	-0.6667703781090218	0.13451617934796578
